R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R24;R13;R14;R15;R16;R17;R18;R19;R20;R21;R25;T_ref;timestamp;;;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R24;R13;R14;R15;R16;R17;R18;R19;R20;R21
51,90580657;62,29003631;60,36319907;51,04460382;55,4155185;63,98014466;53,33842711;56,23333483;60,31192716;52,45480394;55,80194689;55,6297247;54,48004777;54,12809626;52,91166273;62,50164534;52,40651695;51,45127232;60,2578323;52,76846652;54,73541037;30,43733474;25;2025-04-14T15:24:54;;;21,46847182;31,85270156;29,92586433;20,60726907;24,97818376;33,54280992;22,90109236;25,79600009;29,87459242;22,0174692;25,36461215;25,19238995;24,04271303;23,69076152;22,47432799;32,06431059;21,9691822;21,01393758;29,82049756;22,33113178;24,29807563
51,98660935;62,33505657;60,40796962;51,08571197;55,45512065;64,02731232;53,42046514;56,27544819;60,45028874;52,49487539;55,84512046;55,67285499;54,52044831;54,17081932;52,98867107;62,60113884;52,44567854;51,49018389;60,30192578;52,76846652;54,77592152;30,39754785;25;2025-04-14T15:24:55;;;21,5890615;31,93750872;30,01042177;20,68816412;25,0575728;33,62976447;23,02291729;25,87790033;30,05274089;22,09732754;25,4475726;25,27530714;24,12290045;23,77327146;22,59112322;32,20359099;22,04813069;21,09263604;29,90437793;22,37091866;24,37837366
52,02702517;62,42516471;60,45276221;51,12682872;55,53435339;64,0745071;53,46150554;56,35970868;60,54265567;52,53495815;55,88831563;55,71600303;54,56085464;54,21355967;53,02719913;62,60113884;52,48485262;51,49018389;60,34603992;52,8510107;54,85697892;30,43733474;25;2025-04-14T15:24:56;;;21,58969043;31,98782996;30,01542747;20,68949398;25,09701865;33,63717236;23,0241708;25,92237394;30,10532093;22,09762341;25,45098088;25,27866829;24,12351989;23,77622492;22,58986439;32,1638041;22,04751788;21,05284915;29,90870517;22,41367596;24,41964417
52,06745065;62,42516471;60,49757691;51,12682872;55,57398405;64,12172906;53,54362932;56,40185592;60,54265567;52,61515778;55,93153245;55,71600303;54,6012668;54,21355967;53,06574318;62,65094438;52,52403922;51,52910927;60,39017475;52,8510107;54,85697892;30,47711417;25;2025-04-14T15:24:56;;;21,59033648;31,94805054;30,02046274;20,64971455;25,09686988;33,64461489;23,06651515;25,92474175;30,0655415;22,13804361;25,45441828;25,23888886;24,12415263;23,7364455;22,58862901;32,17383021;22,04692505;21,0519951;29,91306058;22,37389653;24,37986475
52,10788585;62,51536339;60,54241378;51,20908817;55,65327415;64,21625482;53,58471279;56,48618455;60,5888771;52,65527473;55,974771;55,75916887;54,68210876;54,25631736;53,10430326;62,70078923;52,60245015;51,6070016;60,47850677;52,93362032;54,89752525;30,39754785;25;2025-04-14T15:24:57;;;21,71033799;32,11781554;30,14486592;20,81154032;25,25572629;33,81870696;23,18716493;26,0886367;30,19132925;22,25772687;25,57722315;25,36162102;24,28456091;23,85876951;22,70675541;32,30324137;22,2049023;21,20945374;30,08095892;22,53607247;24,4999774
52,14833078;62,56049684;60,58727286;51,25023095;55,69293366;64,21625482;53,6258107;56,52836604;60,5888771;52,69540315;55,974771;55,75916887;54,68210876;54,29909245;53,14287943;62,75067348;52,64167457;51,64596863;60,52270407;52,93362032;54,89752525;30,43733474;25;2025-04-14T15:24:57;;;21,71099604;32,1231621;30,14993812;20,81289621;25,25559892;33,77892007;23,18847596;26,0910313;30,15154236;22,2580684;25,53743626;25,32183413;24,24477402;23,86175771;22,70554469;32,31333874;22,20433982;21,20863389;30,08536932;22,49628558;24,46019051
52,18878551;62,56049684;60,67705796;51,25023095;55,73260287;64,31089018;53,66692311;56,61276358;60,5888771;52,73554308;56,01803132;55,80235255;54,72253863;54,34188498;53,22008019;62,75067348;52,72016151;51,68494965;60,5669223;52,97494979;54,93808339;30,47711417;25;2025-04-14T15:24:58;;;21,71167134;32,08338267;30,19994379;20,77311678;25,2554887;33,83377601;23,18980894;26,13564941;30,11176293;22,25842891;25,54091715;25,32523838;24,24542446;23,86477081;22,74296602;32,27355931;22,24304734;21,20783548;30,08980813;22,49783562;24,46096922
52,26972447;62,65083228;60,76693268;51,33254281;55,77228181;64,35824914;53,70805006;56,65497972;60,68139621;52,77569458;56,06131346;55,84555414;54,80341633;54,38469501;53,22008019;62,80059724;52,75942412;51,72394468;60,61116153;53,01629576;55,01923529;30,43733474;25;2025-04-14T15:24:58;;;21,83238973;32,21349754;30,32959794;20,89520806;25,33494707;33,9209144;23,27071532;26,21764497;30,24406147;22,33835984;25,62397872;25,40821939;24,36608159;23,94736027;22,78274545;32,3632625;22,32208938;21,28660993;30,17382678;22,57896102;24,58190054
52,31020879;62,6960344;60,8119038;51,41488999;55,85166906;64,40563572;53,79034775;56,65497972;60,77401742;52,89621883;56,1046175;55,88877367;54,84386423;54,47036774;53,25870488;62,85056061;52,79869955;51,80197696;60,65542181;53,0990374;55,05982912;30,51688618;25;2025-04-14T15:24:59;;;21,79332261;32,17914822;30,29501762;20,89800381;25,33478288;33,88874954;23,27346157;26,13809354;30,25713125;22,37933265;25,58773132;25,37188749;24,32697805;23,95348156;22,7418187;32,33367443;22,28181337;21,28509078;30,13853563;22,58215122;24,54294294
52,35070305;62,74125952;60,8119038;51,45607692;55,89137744;64,45304999;53,79034775;56,69720748;60,86674128;52,93641697;56,14794347;55,9320112;54,88431821;54,47036774;53,3360031;62,95060653;52,83798783;51,88006582;60,6997032;53,14043316;55,14105276;30,47711417;25;2025-04-14T15:24:59;;;21,87358888;32,26414535;30,33478963;20,97896275;25,41426327;33,97593582;23,31323358;26,22009331;30,38962711;22,4593028;25,6708293;25,45489703;24,40720404;23,99325357;22,85888893;32,47349236;22,36087366;21,40295165;30,22258903;22,66331899;24,66393859
52,43172156;62,83177907;60,8119038;51,49727281;55,89137744;64,50049202;53,83151858;56,73944692;60,91314186;52,93641697;56,19129145;55,97526678;54,9247783;54,47036774;53,3360031;63,05081202;52,83798783;51,88006582;60,6997032;53,0990374;55,18168266;30,47711417;25;2025-04-14T15:25:00;;;21,95460739;32,3546649;30,33478963;21,02015864;25,41426327;34,02337785;23,35440441;26,26233275;30,43602769;22,4593028;25,71417728;25,49815261;24,44766413;23,99325357;22,85888893;32,57369785;22,36087366;21,40295165;30,22258903;22,62192323;24,70456849
52,43172156;62,92239141;60,85689752;51,53847768;55,97082392;64,59545967;53,87270413;56,78169808;60,95956831;52,93641697;56,23466148;56,01854047;54,96524455;54,51323055;53,41336677;63,10097485;52,87728902;51,95821163;60,74400576;53,18184562;55,26297882;30,47711417;25;2025-04-14T15:25:00;;;21,95460739;32,44527724;30,37978335;21,06136351;25,49370975;34,1183455;23,39558996;26,30458391;30,48245414;22,4593028;25,75754731;25,5414263;24,48813038;24,03611638;22,9362526;32,62386068;22,40017485;21,48109746;30,26689159;22,70473145;24,78586465
52,47224589;63,01309708;60,90191388;51,53847768;55,97082392;64,64298544;53,91390445;56,82396101;61,05249904;53,01684859;56,27805363;56,06183232;55,00571698;54,59900929;53,45207326;63,20142117;52,91660315;51,95821163;60,83267463;53,22327482;55,26297882;30,51688618;25;2025-04-14T15:25:01;;;21,95535971;32,4962109;30,3850277;21,0215915;25,45393774;34,12609926;23,39701827;26,30707483;30,53561286;22,49996241;25,76116746;25,54494614;24,4888308;24,08212312;22,93518708;32,684535;22,39971697;21,44132545;30,31578845;22,70638864;24,74609264
52,51278033;63,05848506;60,9920148;51,53847768;56,05031027;64,73812121;53,99634956;56,86623573;61,09900347;53,05708214;56,32146796;56,06183232;55,04619564;54,59900929;53,49079625;63,25170486;52,95593026;51,95821163;60,92142888;53,30618364;55,30364517;30,51688618;25;2025-04-14T15:25:01;;;21,99589415;32,54159888;30,47512863;21,0215915;25,53342409;34,22123503;23,47946338;26,34934955;30,58211729;22,54019597;25,80458178;25,54494614;24,52930946;24,08212312;22,97391008;32,73481868;22,43904408;21,44132545;30,4045427;22,78929746;24,78675899
52,5533249;63,10389657;61,03709949;51,57969158;56,12983681;64,78573137;54,03759444;56,9085223;61,14553402;53,09732759;56,36490451;56,14847067;55,08668055;54,68485922;53,56829193;63,30202903;52,9952704;51,99730599;60,96583817;53,34766335;55,34432375;30,55665081;25;2025-04-14T15:25:02;;;21,99667409;32,54724576;30,48044868;21,02304077;25,57318601;34,22908056;23,48094363;26,35187149;30,58888321;22,54067678;25,8082537;25,59181986;24,53002974;24,12820841;23,01164112;32,74537822;22,43861959;21,44065518;30,40918736;22,79101254;24,78767294
52,67501989;63,10389657;61,08220707;51,62091455;56,20940386;64,83336981;54,07885427;56,95082077;61,19209077;53,13758497;56,45184453;56,19181729;55,08668055;54,727811;53,64585418;63,30202903;53,07398994;52,07553785;60,96583817;53,34766335;55,30364517;30,5964081;25;2025-04-14T15:25:03;;;22,07861179;32,50748846;30,48579897;21,02450644;25,61299576;34,2369617;23,48244617;26,35441266;30,59568267;22,54117687;25,85543643;25,59540919;24,49027244;24,13140289;23,04944607;32,70562092;22,47758183;21,47912975;30,36943006;22,75125525;24,70723706
52,67501989;63,14933166;61,12733761;51,62091455;56,24920268;64,8810366;54,1201291;56,99313116;61,23867378;53,13758497;56,45184453;56,27856566;55,12717176;54,77078072;53,68466039;63,30202903;53,11336942;52,15382752;61,05472139;53,38916;55,3850146;30,5964081;25;2025-04-14T15:25:03;;;22,07861179;32,55292355;30,53092951;21,02450644;25,65279457;34,2846285;23,523721;26,39672306;30,64226568;22,54117687;25,85543643;25,68215756;24,53076365;24,17437262;23,08825228;32,70562092;22,51696131;21,55741942;30,45831328;22,7927519;24,7886065
52,67501989;63,1947904;61,21766782;51,70338784;56,24920268;64,92873182;54,16141897;57,03545354;61,23867378;53,21813569;56,53887417;56,27856566;55,16766929;54,85677421;53,7623232;63,40279921;53,1527621;52,15382752;61,09919543;53,43067364;55,46643332;30,63615811;25;2025-04-14T15:25:04;;;22,03886179;32,55863229;30,58150971;21,06722973;25,61304457;34,29257371;23,52526086;26,39929543;30,60251568;22,58197758;25,90271606;25,64240756;24,53151118;24,2206161;23,12616509;32,7666411;22,51660399;21,51766941;30,46303732;22,79451553;24,83027521
52,75620133;63,28577908;61,26286761;51,78589787;56,24920268;64,97645555;54,20272392;57,07778793;61,28528313;53,25842912;56,62599389;56,32196752;55,20817319;54,85677421;53,8011799;63,45324542;53,19216801;52,19299415;61,14369117;53,51375205;55,50716126;30,63615811;25;2025-04-14T15:25:04;;;22,12004323;32,64962097;30,6267095;21,14973976;25,61304457;34,34029744;23,56656582;26,44162982;30,64912502;22,62227101;25,98983578;25,68580942;24,57201508;24,2206161;23,1650218;32,81708732;22,55600991;21,55683604;30,50753306;22,87759395;24,87100315
52,71560544;63,33130915;61,3080906;51,86844495;56,28901174;64,97645555;54,24404401;57,16249295;61,37858109;53,3390523;56,66958767;56,32196752;55,24868349;54,94284009;53,87894414;63,50373252;53,23158722;52,23217536;61,23274801;53,51375205;55,50716126;30,63615811;25;2025-04-14T15:25:05;;;22,07944733;32,69515105;30,6719325;21,23228685;25,65285363;34,34029744;23,6078859;26,52633484;30,74242299;22,70289419;26,03342956;25,68580942;24,61252539;24,30668198;23,24278604;32,86757441;22,59542911;21,59601725;30,5965899;22,87759395;24,87100315
52,79680761;63,37686314;61,39860647;51,90973249;56,32883108;65,02420785;54,28537928;57,20486366;61,42526985;53,37938214;56,71320415;56,3653879;55,28920023;54,94284009;53,91785178;63,60482975;53,27101975;52,23217536;61,23274801;53,59689899;55,58865453;30,67590086;25;2025-04-14T15:25:05;;;22,12090675;32,70096228;30,72270561;21,23383163;25,65293022;34,34830699;23,60947842;26,5289628;30,74936899;22,70348128;26,03730329;25,68948704;24,61329937;24,26693923;23,24195092;32,92892889;22,59511889;21,5562745;30,55684715;22,92099813;24,91275367
52,83742431;63,42244109;61,44389947;51,90973249;56,40850078;65,07198881;54,28537928;57,24724657;61,51872723;53,41972421;56,75684338;56,40882685;55,32972344;54,94284009;53,91785178;63,65544009;53,31046565;52,27137119;61,27730922;53,59689899;55,58865453;30,63615811;25;2025-04-14T15:25:06;;;22,2012662;32,78628298;30,80774136;21,27357438;25,77234267;34,4358307;23,64922117;26,61108846;30,88256913;22,7835661;26,12068527;25,77266874;24,69356533;24,30668198;23,28169367;33,01928198;22,67430754;21,63521309;30,64115111;22,96074088;24,95249642
52,83742431;63,46804308;61,48921592;51,90973249;56,44835122;65,11979849;54,36809553;57,24724657;61,51872723;53,41972421;56,80050543;56,40882685;55,32972344;54,9859003;53,91785178;63,70609171;53,31046565;52,31058171;61,27730922;53,63849827;55,67019793;30,63615811;25;2025-04-14T15:25:06;;;22,2012662;32,83188498;30,85305782;21,27357438;25,81219311;34,48364038;23,73193742;26,61108846;30,88256913;22,7835661;26,16434732;25,77266874;24,69356533;24,3497422;23,28169367;33,06993361;22,67430754;21,6744236;30,64115111;23,00234017;25,03403983
52,87805147;63,46804308;61,48921592;51,95102941;56,4882121;65,07198881;54,36809553;57,24724657;61,51872723;53,46007855;56,80050543;56,45228442;55,37025316;55,02897877;53,91785178;63,65544009;53,34992496;52,34980693;61,32189237;53,68011484;55,71098854;30,67590086;25;2025-04-14T15:25:07;;;22,20215061;32,79214222;30,81331506;21,27512855;25,81231124;34,39608795;23,69219467;26,57134571;30,84282638;22,78417769;26,12460457;25,77638356;24,6943523;24,35307791;23,24195092;32,97953923;22,6740241;21,67390608;30,64599152;23,00421398;25,03508769
52,91868913;63,46804308;61,48921592;51,99233575;56,4882121;65,07198881;54,36809553;57,24724657;61,4719852;53,46007855;56,75684338;56,40882685;55,32972344;55,02897877;53,91785178;63,50373252;53,34992496;52,34980693;61,32189237;53,68011484;55,67019793;30,67590086;25;2025-04-14T15:25:07;;;22,24278827;32,79214222;30,81331506;21,31643489;25,81231124;34,39608795;23,69219467;26,57134571;30,79608434;22,78417769;26,08094252;25,73292599;24,65382258;24,35307791;23,24195092;32,82783166;22,6740241;21,67390608;30,64599152;23,00421398;24,99429708
52,91868913;63,42244109;61,44389947;52,03365156;56,44835122;64,92873182;54,36809553;57,24724657;61,4719852;53,46007855;56,66958767;56,32196752;55,37025316;55,02897877;53,87894414;63,35239378;53,34992496;52,31058171;61,18820868;53,63849827;55,67019793;30,67590086;25;2025-04-14T15:25:08;;;22,24278827;32,74654023;30,76799861;21,3577507;25,77245036;34,25283096;23,69219467;26,57134571;30,79608434;22,78417769;25,99368681;25,64606667;24,6943523;24,35307791;23,20304329;32,67649292;22,6740241;21,63468085;30,51230782;22,96259742;24,99429708
52,95933734;63,33130915;61,35333687;52,03365156;56,44835122;64,8810366;54,32672977;57,24724657;61,42526985;53,50044519;56,66958767;56,23518227;55,32972344;54,9859003;53,84005354;63,25170486;53,31046565;52,27137119;61,09919543;53,63849827;55,58865453;30,67590086;25;2025-04-14T15:25:09;;;22,28343648;32,6554083;30,67743601;21,3577507;25,77245036;34,20513574;23,65082891;26,57134571;30,74936899;22,82454433;25,99368681;25,55928141;24,65382258;24,30999945;23,16415268;32,575804;22,63456479;21,59547034;30,42329457;22,96259742;24,91275367
52,91868913;63,1947904;61,26286761;52,03365156;56,36866075;64,78573137;54,24404401;57,24724657;61,37858109;53,50044519;56,62599389;56,10514236;55,28920023;54,89979807;53,7623232;63,15117787;53,31046565;52,27137119;61,01026899;53,59689899;55,58865453;30,67590086;25;2025-04-14T15:25:09;;;22,24278827;32,51888954;30,58696675;21,3577507;25,69275989;34,10983051;23,56814315;26,57134571;30,70268024;22,82454433;25,95009303;25,42924151;24,61329937;24,22389722;23,08642234;32,47527701;22,63456479;21,59547034;30,33436813;22,92099813;24,91275367
52,87805147;63,05848506;61,21766782;51,99233575;56,28901174;64,69053926;54,24404401;57,16249295;61,28528313;53,46007855;56,58242274;56,06183232;55,20817319;54,85677421;53,72348338;63,05081202;53,27101975;52,23217536;60,92142888;53,55531693;55,54790165;30,63615811;25;2025-04-14T15:25:10;;;22,24189336;32,42232696;30,58150971;21,35617764;25,65285363;34,05438115;23,6078859;26,52633484;30,64912502;22,82392044;25,94626463;25,42567421;24,57201508;24,2206161;23,08732527;32,41465392;22,63486164;21,59601725;30,28527077;22,91915882;24,91174354
52,79680761;63,01309708;61,17249117;51,95102941;56,24920268;64,59545967;54,20272392;57,16249295;61,23867378;53,37938214;56,49534812;56,01854047;55,16766929;54,81376844;53,64585418;62,95060653;53,23158722;52,19299415;60,87704105;53,51375205;55,46643332;30,67590086;25;2025-04-14T15:25:10;;;22,12090675;32,33719622;30,49659032;21,27512855;25,57330182;33,91955881;23,52682307;26,48659209;30,56277293;22,70348128;25,81944726;25,34263961;24,49176843;24,13786758;22,96995332;32,27470567;22,55568636;21,51709329;30,20114019;22,83785119;24,79053246
52,75620133;62,92239141;61,08220707;51,90973249;56,20940386;64,50049202;54,20272392;57,12013439;61,14553402;53,29873464;56,36490451;55,84555414;55,12717176;54,727811;53,64585418;62,80059724;53,1527621;52,15382752;60,83267463;53,43067364;55,42571778;30,67590086;25;2025-04-14T15:25:11;;;22,08030047;32,24649056;30,40630621;21,23383163;25,53350301;33,82459116;23,52682307;26,44423353;30,46963316;22,62283378;25,68900365;25,16965328;24,4512709;24,05191014;22,96995332;32,12469639;22,47686124;21,47792666;30,15677377;22,75477278;24,74981692
52,79680761;62,87707361;61,03709949;51,90973249;56,20940386;64,40563572;54,1201291;57,12013439;61,09900347;53,25842912;56,32146796;55,71600303;55,08668055;54,68485922;53,56829193;62,75067348;53,1527621;52,11467544;60,74400576;53,34766335;55,3850146;30,67590086;25;2025-04-14T15:25:12;;;22,12090675;32,20117275;30,36119863;21,23383163;25,53350301;33,72973486;23,44422824;26,44423353;30,42310261;22,58252826;25,6455671;25,04010217;24,41077969;24,00895836;22,89239107;32,07477262;22,47686124;21,43877458;30,0681049;22,6717625;24,70911374
52,79680761;62,83177907;61,03709949;51,90973249;56,20940386;64,35824914;54,1201291;57,03545354;61,05249904;53,29873464;56,27805363;55,6297247;55,00571698;54,59900929;53,49079625;62,75067348;53,1527621;52,07553785;60,74400576;53,30618364;55,3850146;30,63615811;25;2025-04-14T15:25:12;;;22,1606495;32,19562096;30,40094138;21,27357438;25,57324576;33,72209103;23,48397099;26,39929543;30,41634093;22,66257653;25,64189553;24,99356659;24,36955888;23,96285119;22,85463815;32,11451537;22,51660399;21,43937974;30,10784765;22,67002553;24,74885649
52,79680761;62,74125952;60,9920148;51,90973249;56,20940386;64,26355876;54,1201291;57,03545354;61,00602068;53,25842912;56,23466148;55,58661209;55,00571698;54,51323055;53,45207326;62,70078923;53,07398994;52,03641472;60,65542181;53,30618364;55,34432375;30,63615811;25;2025-04-14T15:25:13;;;22,1606495;32,10510142;30,3558567;21,27357438;25,57324576;33,62740065;23,48397099;26,39929543;30,36986257;22,62227101;25,59850338;24,95045399;24,36955888;23,87707244;22,81591515;32,06463112;22,43783183;21,40025661;30,0192637;22,67002553;24,70816564
52,71560544;62,74125952;60,94695296;51,86844495;56,16961526;64,16897827;54,07885427;57,03545354;60,95956831;53,25842912;56,19129145;55,58661209;54,96524455;54,47036774;53,41336677;62,60113884;53,03462361;51,95821163;60,61116153;53,26472081;55,30364517;30,63615811;25;2025-04-14T15:25:13;;;22,07944733;32,10510142;30,31079485;21,23228685;25,53345715;33,53282017;23,44269617;26,39929543;30,3234102;22,62227101;25,55513334;24,95045399;24,32908644;23,83420963;22,77720866;31,96498074;22,39846551;21,32205352;29,97500342;22,6285627;24,66748706
52,67501989;62,6960344;60,85689752;51,86844495;56,05031027;64,12172906;54,03759444;56,99313116;60,86674128;53,21813569;56,14794347;55,50043977;54,96524455;54,42752258;53,37467673;62,55137253;52,9952704;51,95821163;60,52270407;53,26472081;55,26297882;30,5964081;25;2025-04-14T15:25:14;;;22,07861179;32,09962629;30,26048941;21,27203685;25,45390217;33,52532095;23,44118634;26,39672306;30,27033317;22,62172759;25,55153537;24,90403167;24,36883645;23,83111447;22,77826863;31,95496442;22,3988623;21,36180352;29,92629596;22,66831271;24,66657072
52,63444465;62,65083228;60,85689752;51,86844495;56,05031027;64,0745071;53,95511957;56,95082077;60,82036649;53,17785433;56,14794347;55,41433762;54,96524455;54,38469501;53,3360031;62,50164534;52,9952704;51,91913159;60,52270407;53,22327482;55,22232467;30,63615811;25;2025-04-14T15:25:14;;;21,99828654;32,01467418;30,22073941;21,23228685;25,41415216;33,43834899;23,31896146;26,31466266;30,18420838;22,54169622;25,51178537;24,77817951;24,32908644;23,7485369;22,699845;31,86548723;22,35911229;21,28297348;29,88654596;22,58711671;24,58616656
52,63444465;62,65083228;60,8119038;51,86844495;56,01056209;64,0745071;53,99634956;56,9085223;60,82036649;53,21813569;56,1046175;55,32830524;54,88431821;54,29909245;53,29734583;62,45195717;52,9952704;51,95821163;60,47850677;53,18184562;55,22232467;30,63615811;25;2025-04-14T15:25:15;;;21,99828654;32,01467418;30,17574569;21,23228685;25,37440398;33,43834899;23,36019145;26,2723642;30,18420838;22,58197758;25,46845939;24,69214713;24,2481601;23,66293434;22,66118773;31,81579906;22,35911229;21,32205352;29,84234866;22,54568751;24,58616656
52,63444465;62,60565312;60,8119038;51,82716676;56,05031027;64,0745071;53,99634956;56,86623573;60,77401742;53,21813569;56,01803132;55,28531508;54,84386423;54,21355967;53,25870488;62,35269754;52,9952704;51,95821163;60,43433035;53,18184562;55,22232467;30,63615811;25;2025-04-14T15:25:15;;;21,99828654;31,96949501;30,17574569;21,19100865;25,41415216;33,43834899;23,36019145;26,23007762;30,13785932;22,58197758;25,38187321;24,64915697;24,20770612;23,57740156;22,62254677;31,71653943;22,35911229;21,32205352;29,79817224;22,54568751;24,58616656
52,59387966;62,56049684;60,76693268;51,78589787;56,01056209;64,02731232;53,99634956;56,82396101;60,77401742;53,21813569;56,01803132;55,28531508;54,84386423;54,17081932;53,25870488;62,30312589;52,9952704;51,91913159;60,43433035;53,14043316;55,18168266;30,63615811;25;2025-04-14T15:25:16;;;21,95772156;31,92433874;30,13077457;21,14973976;25,37440398;33,39115422;23,36019145;26,1878029;30,13785932;22,58197758;25,38187321;24,64915697;24,20770612;23,53466121;22,62254677;31,66696778;22,35911229;21,28297348;29,79817224;22,50427506;24,54552455
52,5533249;62,51536339;60,76693268;51,78589787;55,97082392;63,98014466;53,95511957;56,82396101;60,72769402;53,21813569;56,01803132;55,28531508;54,80341633;54,12809626;53,25870488;62,30312589;52,95593026;51,88006582;60,39017475;53,0990374;55,18168266;30,63615811;25;2025-04-14T15:25:17;;;21,9171668;31,87920528;30,13077457;21,14973976;25,33466581;33,34398656;23,31896146;26,1878029;30,09153591;22,58197758;25,38187321;24,64915697;24,16725823;23,49193815;22,62254677;31,66696778;22,31977215;21,24390772;29,75401664;22,46287929;24,54552455
52,5533249;62,51536339;60,72198408;51,78589787;55,97082392;63,93300404;53,95511957;56,82396101;60,72769402;53,17785433;56,01803132;55,1993866;54,80341633;54,12809626;53,22008019;62,30312589;52,91660315;51,84101429;60,39017475;53,05765828;55,14105276;30,63615811;25;2025-04-14T15:25:17;;;21,9171668;31,87920528;30,08582598;21,14973976;25,33466581;33,29684594;23,31896146;26,1878029;30,09153591;22,54169622;25,38187321;24,56322849;24,16725823;23,49193815;22,58392208;31,66696778;22,28044504;21,20485619;29,75401664;22,42150017;24,50489466
52,51278033;62,51536339;60,72198408;51,78589787;55,93109572;63,88589039;53,91390445;56,78169808;60,68139621;53,09732759;55,974771;55,15644817;54,76297448;54,08539045;53,22008019;62,30312589;52,91660315;51,80197696;60,34603992;53,05765828;55,10043493;30,63615811;25;2025-04-14T15:25:18;;;21,87662222;31,87920528;30,08582598;21,14973976;25,29493761;33,24973229;23,27774634;26,14553998;30,0452381;22,46116949;25,33861289;24,52029006;24,12681637;23,44923234;22,58392208;31,66696778;22,28044504;21,16581885;29,70988181;22,42150017;24,46427682
52,5533249;62,51536339;60,72198408;51,74463824;55,93109572;63,88589039;53,91390445;56,78169808;60,68139621;53,13758497;55,93153245;55,11352688;54,68210876;54,00003037;53,18147172;62,25359289;52,91660315;51,80197696;60,34603992;53,05765828;55,10043493;30,67590086;25;2025-04-14T15:25:18;;;21,87742405;31,83946253;30,04608323;21,06873738;25,25519486;33,20998954;23,23800359;26,10579723;30,00549535;22,46168411;25,2556316;24,43762602;24,0062079;23,32412951;22,50557086;31,57769203;22,24070229;21,1260761;29,67013906;22,38175742;24,42453407
52,5533249;62,4702527;60,72198408;51,74463824;55,93109572;63,83880364;53,91390445;56,78169808;60,68139621;53,09732759;55,88831563;55,07062268;54,68210876;53,957376;53,18147172;62,20409844;52,91660315;51,80197696;60,30192578;53,01629576;55,05982912;30,67590086;25;2025-04-14T15:25:19;;;21,87742405;31,79435184;30,04608323;21,06873738;25,25519486;33,16290279;23,23800359;26,10579723;30,00549535;22,42142673;25,21241477;24,39472182;24,0062079;23,28147514;22,50557086;31,52819758;22,24070229;21,1260761;29,62602493;22,3403949;24,38392826
52,5533249;62,4702527;60,67705796;51,70338784;55,89137744;63,83880364;53,91390445;56,78169808;60,63512392;53,13758497;55,84512046;55,07062268;54,64168483;53,91473868;53,18147172;62,15464245;52,91660315;51,80197696;60,2578323;53,01629576;55,01923529;30,7156364;25;2025-04-14T15:25:19;;;21,8376885;31,7546163;29,96142156;20,98775144;25,17574104;33,12316724;23,19826805;26,06606168;29,91948753;22,42194857;25,12948406;24,35498628;23,92604843;23,19910228;22,46583532;31,43900605;22,20096675;21,08634056;29,5421959;22,30065936;24,30359889
52,5533249;62,42516471;60,63215424;51,66214662;55,89137744;63,79174372;53,87270413;56,82396101;60,68139621;53,13758497;55,88831563;55,07062268;54,6012668;53,91473868;53,14287943;62,15464245;52,87728902;51,80197696;60,21375941;52,97494979;55,01923529;30,67590086;25;2025-04-14T15:25:20;;;21,87742405;31,74926385;29,95625338;20,98624576;25,21547659;33,11584286;23,19680327;26,14806015;30,00549535;22,46168411;25,21241477;24,39472182;23,92536594;23,23883782;22,46697857;31,4787416;22,20138816;21,1260761;29,53785855;22,29904893;24,34333443
52,51278033;62,38009935;60,54241378;51,66214662;55,89137744;63,74471056;53,87270413;56,82396101;60,5888771;53,13758497;55,84512046;54,98486536;54,6012668;53,91473868;53,14287943;62,10522484;52,87728902;51,80197696;60,16970704;52,97494979;54,97865339;30,7156364;25;2025-04-14T15:25:20;;;21,79714393;31,66446295;29,82677738;20,94651022;25,17574104;33,02907416;23,15706773;26,10832461;29,8732407;22,42194857;25,12948406;24,26922896;23,8856304;23,19910228;22,42724303;31,38958844;22,16165262;21,08634056;29,45407064;22,25931339;24,26301699
52,51278033;62,33505657;60,54241378;51,70338784;55,89137744;63,79174372;53,87270413;56,73944692;60,54265567;53,09732759;55,84512046;54,98486536;54,6012668;53,87211836;53,14287943;62,10522484;52,87728902;51,80197696;60,16970704;53,01629576;54,97865339;30,7156364;25;2025-04-14T15:25:21;;;21,79714393;31,61942017;29,82677738;20,98775144;25,17574104;33,07610732;23,15706773;26,02381052;29,82701927;22,38169119;25,12948406;24,26922896;23,8856304;23,15648196;22,42724303;31,38958844;22,16165262;21,08634056;29,45407064;22,30065936;24,26301699
52,51278033;62,33505657;60,54241378;51,66214662;55,89137744;63,74471056;53,83151858;56,69720748;60,49645957;53,09732759;55,75879487;54,94201214;54,56085464;53,91473868;53,14287943;62,10522484;52,87728902;51,80197696;60,16970704;53,01629576;54,93808339;30,75536477;25;2025-04-14T15:25:21;;;21,75741555;31,5796918;29,787049;20,90678185;25,13601267;32,98934579;23,0761538;25,94184271;29,7410948;22,34196282;25,0034301;24,18664737;23,80548986;23,15937391;22,38751466;31,34986007;22,12192425;21,04661218;29,41434227;22,26093099;24,18271862
