37,84560407;40,64960605;37,17273881;33,68321446;38,82872309;39,07696879;34,30659273;38,93941404;38,06714222;34,32011837;37,72695323;40,71620106;37,5883002;36,25965508;39,89192784;38,74745759;34,75606284;40,16516722;41,00231262;35,28573281;43,11281777;24,80983041;0,005;0,897;0,161;0,415;0,067;0,102;22,89398007;24,80983041;2025-04-18T13:18:46
37,92463029;40,72938717;37,25234466;33,7242356;38,94558746;39,19789304;34,38429877;39,06223949;38,10707318;34,43705282;37,84163006;40,83551826;37,67066374;36,33839567;39,96295749;38,86188148;34,83106834;40,27526713;41,12120224;35,36209981;43,22962492;24,85133258;0,005;0,903;0,161;0,416;0,067;0,102;22,98817402;24,85133258;2025-04-18T13:18:46
38,04314655;40,80916941;37,33194464;33,8062563;39,06240611;39,27851096;34,46198968;39,14410246;38,2268753;34,47602019;37,91809606;40,9548627;37,79414477;36,45650589;40,10505238;38,93820682;34,90605797;40,34868186;41,24010241;35,4766458;43,34644168;24,89282057;0,004;0,906;0,162;0,417;0,068;0,102;23,08239773;24,89282057;2025-04-18T13:18:47
38,12214245;40,9288455;37,45133423;33,8882485;39,14026028;39,35913062;34,53966575;39,22594923;38,34669201;34,51498222;38,07106481;41,07423536;37,87642304;36,53524602;40,17611815;39,05275966;34,98103202;40,45882681;41,3590141;35,59118725;43,46326897;24,89282057;0,004;0,895;0,162;0,413;0,068;0,102;23,22852915;24,89282057;2025-04-18T13:18:47
38,2406146;41,0086318;37,53092082;33,97021251;39,21809484;39,48006404;34,6173273;39,30778011;38,42657842;34,59289046;38,14756812;41,19363722;37,99977762;36,61398648;40,28274043;39,16739119;35,05599077;40,53227241;41,47793828;35,62936689;43,58010771;24,89282057;0,004;0,899;0,161;0,416;0,068;0,102;23,3746749;24,89282057;2025-04-18T13:18:47
38,3590616;41,12831533;37,6502917;34,05214867;39,29591007;39,60100306;34,73379304;39,43049726;38,50647205;34,67077783;38,26234755;41,31306927;38,1230577;36,69272758;40,38939184;39,28210236;35,1309345;40,64246491;41,55722848;35,70572512;43,69695882;24,93429443;0,004;0,91;0,161;0,411;0,068;0,102;23,46895925;24,93429443;2025-04-18T13:18:48
38,47748441;41,20810748;37,72986674;34,1340573;39,37370624;39,68163267;34,77260801;39,5531803;38,5863732;34,74864465;38,33888389;41,39270789;38,20520355;36,81084104;40,49607326;39,35862122;35,20586352;40,75268715;41,67617562;35,82026037;43,7748669;24,97575422;0,003;0,896;0,162;0,416;0,068;0,102;23,51454997;24,97575422;2025-04-18T13:18:48
38,55642001;41,32780113;37,8492217;34,21593874;39,49036539;39,7622655;34,85022777;39,63495054;38,70623968;34,8264912;38,4537142;41,51219243;38,28731706;36,92895758;40,60278555;39,47346732;35,31823005;40,86294002;41,75548201;35,89661622;43,89174069;25,01719998;0,002;0,889;0,163;0,416;0,069;0,102;23,60889784;25,01719998;2025-04-18T13:18:48
38,6748047;41,44750215;37,92878704;34,25686935;39,56811516;39,88322144;34,92783421;39,71670634;38,78616093;34,86540698;38,56857631;41,63170978;38,41042734;37,04707818;40,7095296;39,5883957;35,3931235;40,97322443;41,914116;35,97297163;44,00862933;25,01719998;0,002;0,901;0,162;0,415;0,069;0,102;23,755106;25,01719998;2025-04-18T13:18:49
38,75371579;41,56721151;38,04812883;34,33871059;39,64584686;40,0041863;35,04421953;39,79844802;38,86609074;34,90431781;38,6451692;41,79111897;38,49246132;37,125828;40,81630628;39,66506081;35,46800323;41,04676534;41,99344418;36,08750453;44,12553373;25,01719998;0,002;0,9;0,163;0,417;0,069;0,101;23,90133388;25,01719998;2025-04-18T13:18:49
38,83261758;41,64702285;38,12768632;34,42052544;39,76241112;40,08483498;35,12179395;39,92103467;38,9460294;34,98212476;38,72177692;41,91071669;38,57446402;37,20458036;40,8875093;39,78012849;35,50543803;41,12032093;42,07278018;36,16386006;44,20347921;25,05863178;0,002;0,905;0,163;0,419;0,069;0,101;23,9470064;25,05863178;2025-04-18T13:18:49
38,95095345;41,76674825;38,20724118;34,46142307;39,84009886;40,12516106;35,19935609;40,00274228;39,0259772;35,02102097;38,79839977;42,0303505;38,65643574;37,28333556;40,9943423;39,93368429;35,61772262;41,23068245;42,23147683;36,24021614;44,32041195;25,05863178;0,003;0,908;0,163;0,418;0,069;0,101;24,09326972;25,05863178;2025-04-18T13:18:50
39,02983325;41,88648456;38,32656918;34,50231423;39,91776949;40,20581689;35,27690625;40,08443679;39,14591669;35,09879901;38,87503803;42,1101269;38,7793359;37,4014743;41,06558368;40,01051952;35,65514433;41,34107853;42,31083803;36,31657306;44,43736293;25,10004967;0,003;0,907;0,163;0,418;0,069;0,101;24,187749;25,10004967;2025-04-18T13:18:50
39,10870476;41,96631531;38,40611875;34,58407726;39,95659848;40,32681038;35,35444472;40,16611847;39,22588865;35,17655815;38,95169199;42,22982305;38,86123149;37,48023787;41,17247546;40,08739337;35,72997823;41,41469555;42,42989676;36,39293108;44,55433306;25,10004967;0,003;0,916;0,162;0,422;0,069;0,102;24,3340591;25,10004967;2025-04-18T13:18:50
39,18756827;42,08607196;38,48566673;34,62494923;40,03424398;40,40747961;35,4319718;40,2886176;39,3858634;35,25429869;39,02836191;42,30964192;38,94309716;37,55900529;41,27940366;40,20277718;35,80479968;41,52515124;42,54897664;36,50747084;44,63232425;25,10004967;0,003;0,904;0,162;0,419;0,068;0,102;24,43161306;25,10004967;2025-04-18T13:18:51
39,26642406;42,16591716;38,5652134;34,70667425;40,11187307;40,48815472;35,50948778;40,3702685;39,46586678;35,33202094;39,14339738;42,3894783;39,02493319;37,67716431;41,35070981;40,27974885;35,87960896;41,63564389;42,62837545;36,5838329;44,74932838;25,05863178;0,002;0,905;0,162;0,42;0,068;0,102;24,62977254;25,05863178;2025-04-18T13:18:51
39,34527242;42,28569683;38,64475905;34,74752739;40,18948603;40,568836;35,58699296;40,4519076;39,54588122;35,40972518;39,2201085;42,50926632;39,1067399;37,75594267;41,4220328;40,31824954;35,91700912;41,70932666;42,74749271;36,66019706;44,86635415;25,05863178;0,003;0,918;0,162;0,419;0,068;0,102;24,77615222;25,05863178;2025-04-18T13:18:51
39,42411364;42,36555828;38,72430399;34,82921511;40,26708314;40,60917904;35,62574159;40,49272281;39,62590702;35,48741172;39,29683658;42,62909536;39,22939562;37,83472591;41,52904944;40,39528079;35,99180066;41,78302653;42,8666337;36,73656362;44,9443838;25,10004967;0,003;0,918;0,161;0,415;0,067;0,102;24,82194743;25,10004967;2025-04-18T13:18:52
39,502948;42,44542672;38,76407628;34,91087838;40,34466466;40,73021824;35,70323112;40,61515154;39,70594448;35,56508085;39,37358191;42,70900466;39,31113031;37,87411945;41,60041568;40,51090292;36,02919212;41,89360899;42,94607467;36,85111856;45,06144769;25,10004967;0,004;0,907;0,161;0,418;0,067;0,102;24,9683748;25,10004967;2025-04-18T13:18:52
39,62118732;42,52530246;38,84362068;34,99251749;40,42223088;40,81091978;35,7807106;40,69675697;39,82602315;35,68155256;39,48873288;42,78893293;39,43367939;37,99230821;41,70749843;40,54946386;36,14134962;42,00423147;43,06525733;36,92749233;45,13950362;25,1414537;0,004;0,897;0,161;0,416;0,068;0,102;25,0142202;25,1414537;2025-04-18T13:18:52
