R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R24;R13;R14;R15;R16;R17;R18;R19;R20;R21;R25;PD25;PD26;PD27;PD28;PD29;PD30;Puissance estimée (W);T_ref;timestamp
34,98993427;38,29520202;37,61050256;34,91087838;36,48034608;38,23050645;35,23813265;37,00953039;37,7477444;35,44857064;36,42885182;37,34274131;37,0520787;36,49587593;35,35872858;37,22869646;35,50543803;34,82086903;38,46672648;35,66754616;37,02898927;26,00783242;0,002;0,002;0,002;0,004;0,043;0,052;15,58399548;26,00783242;2025-04-18T13:28:05
34,95009085;38,25525999;37,57071227;34,91087838;36,44100382;38,14988425;35,19935609;37,00953039;37,70782535;35,40972518;36,39070816;37,22378592;36,96944769;36,37776579;35,32332015;37,15307252;35,50543803;34,78423459;38,38745719;35,62936689;36,98978159;26,04894512;0,002;0,003;0,002;0,004;0,042;0,052;15,43341771;26,04894512;2025-04-18T13:28:06
34,95009085;38,21531599;37,53092082;34,87004978;36,40165414;38,10957227;35,16057654;36,96833887;37,66790745;35,40972518;36,31442569;37,14448091;36,88677969;36,33839567;35,28791043;37,07747642;35,46800323;34,78423459;38,30818266;35,62936689;36,95056937;26,04894512;0,002;0,003;0,003;0,003;0,042;0,052;15,33425852;26,04894512;2025-04-18T13:28:06
34,95009085;38,17536999;37,49112815;34,87004978;36,36229702;38,06925965;35,12179395;36,92714131;37,58807492;35,37087529;36,2381494;37,06517443;36,80407437;36,25965508;35,28791043;37,03968872;35,46800323;34,74759807;38,26854334;35,55300721;36,91135257;26,09004518;0,002;0,003;0,004;0,004;0,042;0,052;15,23326704;26,09004518;2025-04-18T13:28:06
34,91024151;38,13542193;37,45133423;34,82921511;36,32293242;38,02894635;35,08300829;36,84472789;37,5082465;35,37087529;36,20001349;37,02552054;36,76270762;36,18091379;35,21708693;36,96413385;35,43056506;34,71095943;38,18926042;35,51482674;36,83290509;26,09004518;0,001;0,004;0,004;0,003;0,042;0,052;15,13409735;26,09004518;2025-04-18T13:28:07
34,87038622;38,09547179;37,41153904;34,82921511;36,28356029;37,98863233;35,08300829;36,80351195;37,46833374;35,33202094;36,16187902;36,90655586;36,72133142;36,1021715;35,18167309;36,92636661;35,3931235;34,71095943;38,14961675;35,4766458;36,79367434;26,09004518;0,001;0,003;0,004;0,003;0,042;0,052;15,08450973;26,09004518;2025-04-18T13:28:07
34,83052493;38,05551953;37,37174252;34,78837433;36,20479332;37,94831756;35,08300829;36,76228981;37,42842189;35,29316208;36,12374596;36,82724317;36,63855052;36,02342792;35,18167309;36,88860612;35,35567851;34,63767565;38,10997154;35,43846436;36,75443887;26,09004518;0,001;0,004;0,004;0,003;0,043;0,052;15,03492021;26,09004518;2025-04-18T13:28:07
34,79065761;38,01556512;37,33194464;34,78837433;36,1653984;37,908002;35,04421953;36,72106143;37,34860081;35,25429869;36,04748391;36,74792783;36,59714574;35,94468274;35,11084106;36,85085234;35,31823005;34,63767565;38,03067641;35,40028237;36,75443887;26,04894512;0,001;0,003;0,004;0,003;0,043;0,052;14,98714455;26,04894512;2025-04-18T13:28:08
34,75078422;37,9756085;37,29214537;34,74752739;36,12599581;37,86768562;35,00542762;36,67982677;37,30869149;35,25429869;36,00935485;36,62894918;36,55573136;35,90530947;35,07542281;36,81310524;35,28077809;34,63767565;37,95137473;35,36209981;36,71519863;26,04894512;0,001;0,004;0,004;0,002;0,042;0,053;14,9182638;26,04894512;2025-04-18T13:28:08
34,71090473;37,89568855;37,25234466;34,74752739;36,0865855;37,74673112;34,96663252;36,63858579;37,30869149;35,21543073;35,93310049;36,54962588;36,51430732;35,82656135;35,04000302;36,77536479;35,24332259;34,60103045;37,91172135;35,28573281;36,6759536;26,00783242;0,001;0,004;0,003;0,002;0,043;0,052;14,88977676;26,00783242;2025-04-18T13:28:08
34,71090473;37,85572514;37,21254249;34,70667425;36,04716744;37,70641105;34,96663252;36,59733845;37,22887513;35,17655815;35,89497512;36,50996287;36,34851392;35,78718644;35,00458166;36,69990367;35,16840083;34,56438298;37,83240931;35,2475483;36,63670373;26,04894512;0,001;0,003;0,003;0,002;0,042;0,052;14,76830973;26,04894512;2025-04-18T13:28:09
34,67101908;37,81575938;37,17273881;34,70667425;36,0077416;37,66608996;34,92783421;36,55608472;37,22887513;35,13768092;35,8187278;36,39096789;36,30704105;35,70843471;34,9691587;36,66218294;35,1309345;34,56438298;37,79275058;35,20936307;36,55818934;26,00783242;0,001;0,002;0,003;0,002;0,042;0,052;14,76974437;26,00783242;2025-04-18T13:28:09
34,67101908;37,77579125;37,17273881;34,66581488;36,04716744;37,62576782;34,88903264;36,55608472;37,18896801;35,13768092;35,78060578;36,3116326;36,2655583;35,6296802;34,9337341;36,62446871;35,09346449;34,49108114;37,79275058;35,13299031;36,51892475;26,00783242;0,002;0,002;0,002;0,002;0,042;0,052;14,7409642;26,00783242;2025-04-18T13:28:09
34,59122917;37,73582069;37,17273881;34,62494923;36,0077416;37,5854446;34,85022777;36,51482455;37,14906154;35,09879901;35,74248482;36,23229272;36,18256295;35,55092261;34,89830783;36,54905962;35,05599077;34,45442669;37,75308999;35,09480271;36,47965517;25,96670703;0,002;0,002;0,002;0,002;0,042;0,052;14,74279642;25,96670703;2025-04-18T13:28:10
34,55132484;37,69584769;37,13293358;34,62494923;35,96830793;37,5854446;34,81141958;36,47355791;37,10915569;35,05991237;35,66624589;36,15294794;36,14105029;35,47216164;34,86287986;36,51136469;35,01851329;34,38111057;37,71342751;35,05661424;36,44038057;25,96670703;0,002;0,002;0,002;0,003;0,043;0,052;14,69318528;25,96670703;2025-04-18T13:28:10
34,5114142;37,65587219;37,09312678;34,58407726;35,9288664;37,54512024;34,77260801;36,43228475;37,06925043;35,05991237;35,62812786;36,07359796;36,05799477;35,43277979;34,82745015;36,43599389;34,98103202;34,34444882;37,6737631;34,98023457;36,36181617;25,96670703;0,002;0,002;0,002;0,003;0,042;0,051;14,64357173;25,96670703;2025-04-18T13:28:10
34,47149721;37,61589416;37,09312678;34,54319894;35,88941696;37,50479472;34,73379304;36,39100504;37,02934571;35,05991237;35,51377905;35,95456261;36,01645183;35,39339699;34,79201867;36,39831795;34,94354692;34,30778458;37,63409672;34,94204329;36,32252629;25,96670703;0,002;0,002;0,002;0,003;0,042;0,052;14,59395572;25,96670703;2025-04-18T13:28:11
34,47149721;37,57591357;37,05331835;34,50231423;35,88941696;37,46446799;34,73379304;36,30842581;36,98944149;35,02102097;35,47566442;35,87519833;35,97489873;35,31462837;34,72115026;36,36064826;34,90605797;34,27111779;37,59442835;34,903851;36,24393099;25,96670703;0,002;0,002;0,002;0,003;0,042;0,052;14,54433721;25,96670703;2025-04-18T13:28:11
34,43157384;37,53593038;37,01350827;34,46142307;35,88941696;37,42414003;34,69497462;36,30842581;36,94953775;34,98212476;35,43755056;35,83551388;35,89176183;35,23585547;34,68571327;36,3229848;34,86856512;34,23444843;37,51508543;34,86565767;36,20462549;25,96670703;0,002;0,002;0,002;0,003;0,042;0,051;14,47116602;25,96670703;2025-04-18T13:28:11
34,39164404;37,49594455;36,9736965;34,46142307;35,84995958;37,42414003;34,65615272;36,2671262;36,90963444;34,94322372;35,39943743;35,79582782;35,85017796;35,15707799;34,61483354;36,28532753;34,86856512;34,19777647;37,47541083;34,82746326;36,12599862;25,96670703;0,003;0,002;0,001;0,003;0,043;0,051;14,42115043;25,96670703;2025-04-18T13:28:12
34,35170777;37,45595604;36,9736965;34,42052544;35,81049422;37,34348023;34,6173273;36,22581989;36,86973152;34,94322372;35,32321319;35,67675968;35,80858375;35,11768744;34,61483354;36,24767642;34,83106834;34,16110186;37,47541083;34,78926774;36,04735032;25,9255689;0,003;0,002;0,002;0,003;0,043;0,051;14,4469231;25,9255689;2025-04-18T13:28:12
34,311765;37,41596482;36,89406773;34,3796213;35,77102085;37,34348023;34,57849832;36,18450683;36,82982896;34,94322372;35,28510202;35,63706685;35,76697917;35,03890254;34,57939074;36,21003142;34,79356759;34,12442457;37,43573407;34,75107106;36,00801805;25,96670703;0,002;0,002;0,002;0,002;0,043;0,051;14,34583717;25,96670703;2025-04-18T13:28:12
34,27181568;37,37597085;36,89406773;34,33871059;35,69204989;37,30314832;34,57849832;36,14318697;36,78992672;34,90431781;35,20888139;35,59737223;35,68373872;34,99950811;34,50849909;36,1723925;34,75606284;34,08774457;37,35637396;34,71287319;35,96868031;25,96670703;0,003;0,002;0,002;0,003;0,043;0,051;14,27108336;25,96670703;2025-04-18T13:28:13
34,23185978;37,2959745;36,81443173;34,33871059;35,65255224;37,26281501;34,57849832;36,06052675;36,75002477;34,86540698;35,17077186;35,55767579;35,64210276;34,92071509;34,50849909;36,13475964;34,71855405;34,08774457;37,2770048;34,67467409;35,92933706;25,96670703;0,003;0,002;0,002;0,002;0,043;0,051;14,17102129;25,96670703;2025-04-18T13:28:13
34,23185978;37,2959745;36,81443173;34,29779329;35,65255224;37,22248028;34,53966575;36,0191863;36,71012306;34,8264912;35,1326628;35,47827728;35,60045626;34,88131644;34,43759915;36,09713279;34,68104118;34,05106182;37,23731674;34,63647374;35,88998827;25,96670703;0,003;0,002;0,002;0,002;0,043;0,051;14,17102129;25,96670703;2025-04-18T13:28:13
34,19189726;37,21596669;36,73478822;34,25686935;35,61304641;37,22248028;34,46198968;35,9778389;36,67022156;34,78757044;35,09455418;35,43857514;35,55879918;34,8419163;34,40214598;36,02189699;34,68104118;34,01437629;37,19762631;34,59827209;35,8506339;25,9255689;0,004;0,003;0,001;0,002;0,043;0,052;14,13054923;25,9255689;2025-04-18T13:28:14
34,19189726;37,1759584;36,69496355;34,25686935;35,61304641;37,18214408;34,46198968;35,93648451;36,59041903;34,74864465;35,05644597;35,35916489;35,4754531;34,80251464;34,36669065;36,02189699;34,64352421;33,97768794;37,11823818;34,5600691;35,81127391;25,9255689;0,004;0,003;0,002;0,002;0,043;0,051;14,08009539;25,9255689;2025-04-18T13:28:14
34,15192806;37,13594713;36,69496355;34,21593874;35,57353237;37,18214408;34,42314609;35,8951231;36,55051793;34,70971379;35,01833812;35,27974643;35,43376402;34,72370661;34,36669065;35,94668483;34,60600308;33,94099674;37,07854042;34,52186475;35,77190826;25,9255689;0,004;0,003;0,002;0,002;0,043;0,052;14,08009539;25,9255689;2025-04-18T13:28:14
34,07196953;37,09593286;36,65513689;34,1750014;35,49447951;37,14180638;34,38429877;35,85375462;36,51061689;34,67077783;34,98023061;35,20031945;35,39206419;34,68430017;34,33123311;35,87149603;34,60600308;33,90430264;37,03884013;34,48365898;35,73253693;25,9255689;0,004;0,101;0,019;0,041;0,046;0,057;14,02963966;25,9255689;2025-04-18T13:28:15
34,0319801;37,09593286;36,65513689;34,1750014;35,49447951;37,10146713;34,34544766;35,85375462;36,47071586;34,67077783;34,94212339;35,12088367;35,35035357;34,60548222;34,29577333;35,83391031;34,53094824;33,86760562;36,99913728;34,44545178;35,69315986;25,9255689;0,004;0,196;0,038;0,085;0,049;0,062;13,979182;25,9255689;2025-04-18T13:28:15
33,99198386;37,09593286;36,65513689;34,1750014;35,49447951;37,10146713;34,30659273;35,77099631;36,43081482;34,63183673;34,86590969;35,12088367;35,30863213;34,56607064;34,26031127;35,87149603;34,53094824;33,86760562;36,99913728;34,4072431;35,69315986;25,9255689;0,004;0,289;0,056;0,128;0,052;0,068;13,979182;25,9255689;2025-04-18T13:28:15
33,99198386;37,09593286;36,69496355;34,1750014;35,45494061;37,10146713;34,30659273;35,81237904;36,43081482;34,59289046;34,86590969;35,12088367;35,30863213;34,52665728;34,26031127;35,90908753;34,49341445;33,83090564;37,03884013;34,3690329;35,73253693;25,9255689;0,004;0,387;0,074;0,17;0,055;0,073;13,979182;25,9255689;2025-04-18T13:28:16
33,99198386;37,1759584;36,69496355;34,1750014;35,49447951;37,10146713;34,30659273;35,81237904;36,43081482;34,59289046;34,86590969;35,08116237;35,30863213;34,52665728;34,26031127;36,02189699;34,49341445;33,83090564;37,11823818;34,3690329;35,73253693;25,9255689;0,005;0,492;0,093;0,215;0,058;0,078;14,07235813;25,9255689;2025-04-18T13:28:16
33,99198386;37,25597204;36,73478822;34,1750014;35,49447951;37,14180638;34,30659273;35,81237904;36,47071586;34,59289046;34,86590969;35,12088367;35,30863213;34,48724209;34,29577333;36,13475964;34,49341445;33,86760562;37,23731674;34,4072431;35,77190826;25,9255689;0,005;0,595;0,112;0,261;0,06;0,083;14,17244184;25,9255689;2025-04-18T13:28:16
34,0319801;37,33597408;36,81443173;34,1750014;35,53401008;37,26281501;34,34544766;35,85375462;36,55051793;34,63183673;34,90401643;35,24003402;35,30863213;34,52665728;34,36669065;36,28532753;34,53094824;33,86760562;37,35637396;34,44545178;35,81127391;25,96670703;0,005;0,692;0,132;0,309;0,063;0,089;14,24657093;25,96670703;2025-04-18T13:28:17
34,07196953;37,41596482;36,9736965;34,1750014;35,57353237;37,34348023;34,42314609;35,93648451;36,59041903;34,67077783;34,94212339;35,3194567;35,30863213;34,56607064;34,43759915;36,51136469;34,56847777;33,94099674;37,51508543;34,52186475;35,88998827;26,00783242;0,004;0,795;0,151;0,356;0,067;0,093;14,39365148;26,00783242;2025-04-18T13:28:17
34,15192806;37,57591357;37,13293358;34,21593874;35,65255224;37,50479472;34,50082955;36,0191863;36,75002477;34,70971379;35,05644597;35,47827728;35,39206419;34,64489205;34,50849909;36,77536479;34,60600308;34,01437629;37,71342751;34,59827209;36,00801805;26,00783242;0,005;0,9;0,169;0,399;0,069;0,099;14,64174429;26,00783242;2025-04-18T13:28:17
34,19189726;37,73582069;37,25234466;34,29779329;35,73153942;37,70641105;34,57849832;36,1018603;36,86973152;34,74864465;35,17077186;35,63706685;35,55879918;34,76311143;34,61483354;37,03968872;34,71855405;34,08774457;37,95137473;34,67467409;36,08667717;26,00783242;0,005;1,003;0,188;0,446;0,072;0,104;14,93937652;26,00783242;2025-04-18T13:28:18
34,311765;37,93564966;37,45133423;34,3796213;35,88941696;37,94831756;34,69497462;36,22581989;37,06925043;34,8264912;35,32321319;35,83551388;35,60045626;34,8419163;34,72115026;37,380029;34,83106834;34,19777647;38,18926042;34,78926774;36,20462549;26,04894512;0,005;1,017;0,19;0,451;0,073;0,105;15,18550667;26,04894512;2025-04-18T13:28:18
34,43157384;38,17536999;37,61050256;34,46142307;36,0077416;38,19019563;34,85022777;36,39100504;37,26878295;34,90431781;35,47566442;36,11327362;35,76697917;34,99950811;34,86287986;37,7209502;34,94354692;34,30778458;38,42709247;34,903851;36,36181617;26,04894512;0,005;1,029;0,192;0,452;0,073;0,105;15,48299483;26,04894512;2025-04-18T13:28:18
34,55132484;38,41501663;37,80943768;34,54319894;36,1653984;38,51266943;34,96663252;36,55608472;37,46833374;35,02102097;35,66624589;36,27196325;35,9333354;35,19646732;35,00458166;38,06247808;35,09346449;34,41776985;38,66487874;35,05661424;36,51892475;26,09004518;0,005;1,034;0,193;0,454;0,071;0,105;15,72901643;26,09004518;2025-04-18T13:28:19
34,67101908;38,65459756;38,00834902;34,62494923;36,32293242;38,7948193;35,12179395;36,72106143;37,66790745;35,09879901;35,89497512;36,47029889;36,09952758;35,39339699;35,14625781;38,36658867;35,24332259;34,52773322;38,90262709;35,20936307;36,63670373;26,13113266;0,005;1,036;0,195;0,461;0,072;0,105;15,97500633;26,13113266;2025-04-18T13:28:19
