R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R24,R13,R14,R15,R16,R17,R18,R19,R20,R21,R25,PD25,PD26,PD27,PD28,PD29,PD30,Puissance estimée (W),T_ref,timestamp
43.99437513267736,47.42291844637214,45.43322200883506,41.59363822913281,45.75277450539579,46.90518793322934,42.08840281378144,46.39895730415532,46.00916368860612,42.404284980309114,43.86413268994738,41.472360654966906,44.17380492928993,41.98513424832959,42.88829950232963,44.503055407870306,41.43842259040031,42.26251130389818,45.09617439125236,41.10256146386382,43.69695882152098,29.582823892922818,0.002,0.028,0.115,0.117,0.111,0.05,22.314978482135825,29.582823892922818,2025-04-17T11:16:47
43.91546467601478,47.38248259187884,45.392958440344046,41.59363822913281,45.71419425482918,46.82311513425026,42.010779936548204,46.31741105772255,45.92729856274053,42.327023784571054,43.78589462235351,41.392707891069676,44.093261772538426,41.94540743242169,42.85243362227999,44.42350470097995,41.401084902444836,42.18869365605434,45.056249250154224,41.025593509796806,43.65800701821422,29.623012090229736,0.002,0.054,0.229,0.226,0.154,0.065,22.214131259848177,29.623012090229736,2025-04-17T11:16:48
43.83656341201356,47.38248259187884,45.35270084420455,41.55329182413658,45.67561481899702,46.82311513425026,41.971973439026215,46.23587370006004,45.886379205024355,42.327023784571054,43.70769064151648,41.3130692706041,44.012706951991504,41.86596900971523,42.85243362227999,44.42350470097995,41.36374926889198,42.15179192299314,44.976413088969764,40.94864398684598,43.58010770807243,29.623012090229736,0.003,0.08,0.344,0.338,0.197,0.08,22.214131259848177,29.623012090229736,2025-04-17T11:16:48
43.797116139632806,47.463360623763435,45.392958440344046,41.55329182413658,45.71419425482918,46.86414783983349,41.93317018859506,46.23587370006004,45.886379205024355,42.288396050941,43.66860133990207,41.35288683110923,43.97242508297171,41.82625732954574,42.85243362227999,44.46327301166758,41.326415656253005,42.11489487201089,44.976413088969764,40.91017604857092,43.58010770807243,29.623012090229736,0.003,0.107,0.458,0.45,0.24,0.097,22.31529616879947,29.623012090229736,2025-04-17T11:16:48
43.876012912458236,47.74663604533515,45.47349158687342,41.55329182413658,45.829937582656555,47.15158579890783,41.971973439026215,46.35818305218669,46.00916368860612,42.21114613970889,43.78589462235351,41.35288683110923,44.012706951991504,41.82625732954574,42.995931041824974,44.662326677858516,41.326415656253005,42.15179192299314,45.056249250154224,40.91017604857092,43.58010770807243,29.582823892922818,0.002,0.137,0.574,0.562,0.284,0.113,22.719895128373647,29.582823892922818,2025-04-17T11:16:49
43.954918737735454,48.07077747556815,45.554048920477555,41.55329182413658,45.98427496529797,47.43939902095815,42.010779936548204,46.480512721899004,46.173000684299836,42.21114613970889,43.94240514464133,41.392707891069676,44.052985837200254,41.86596900971523,43.1754319407774,44.90166322145194,41.401084902444836,42.22560010506214,45.176038975824554,40.94864398684598,43.65800701821422,29.582823892922818,0.003,0.135,0.575,0.565,0.284,0.113,23.125341916738314,29.582823892922818,2025-04-17T11:16:49
44.073295062476745,48.395362001987166,45.67493092357324,41.59363822913281,46.177220468397024,47.76880501903139,42.04958971638865,46.64365220210192,46.37800032958404,42.24977018081637,44.138238700217414,41.512192431722895,44.17380492928993,41.98513424832959,43.35508021197455,45.141523376034115,41.43842259040031,42.33634808665454,45.375785562362466,41.025593509796806,43.774866895835316,29.582823892922818,0.003,0.137,0.574,0.566,0.284,0.113,23.531342944422008,29.582823892922818,2025-04-17T11:16:50
44.23116446379555,48.76107336657549,45.83619436647325,41.67433143776094,46.37019623896941,48.14001835779868,42.12721926396716,46.80683176122176,46.62430475989038,42.327023784571054,44.373531781840825,41.63170977825911,44.33485733607904,42.18384584193802,43.57085857182716,45.422034176692364,41.51310426348755,42.52102554010338,45.57565739278374,41.10256146386382,43.85278115541308,29.623012090229736,0.003,0.137,0.575,0.567,0.285,0.113,23.938518055044764,29.623012090229736,2025-04-17T11:16:50
44.34959346904628,49.0866639682784,45.997559932530464,41.75502541672108,46.601812930027904,48.42921980991031,42.24368908378665,47.010866022130585,46.87094987696946,42.44291851140298,44.60915202675153,41.83098092961745,44.49586633941249,42.30313613229049,43.78686245461563,45.74352457756993,41.58779455611892,42.631891997415266,45.73564809319697,41.21804857297809,43.969664741598194,29.623012090229736,0.002,0.136,0.576,0.567,0.284,0.114,24.345777514865365,29.623012090229736,2025-04-17T11:16:50
44.5075365505798,49.453556896390694,46.159030019691215,41.795372784608105,46.87210453042604,48.76026902000223,42.32135304068106,47.214970875334416,47.11794431932725,42.558831251549066,44.88446678398515,41.99046849222759,44.697069853128085,42.50206202875063,44.03916176140507,45.98528966591306,41.69984674300861,42.81677235142598,45.93575684835264,41.33357874623948,44.08656378623721,29.703363220383437,0.002,0.135,0.577,0.567,0.284,0.113,24.704193443464924,29.703363220383437,2025-04-17T11:16:51
44.705029220119854,49.73937715369328,46.361018274294906,41.83572045250486,47.0652234730411,49.050419044144235,42.43787579713768,47.37830856515302,47.36529677353889,42.63611687905711,45.08140694401834,42.18992007908025,44.85798910394169,42.701127850560226,44.183479554975634,46.26806400271772,41.774559757187546,42.9647717229372,46.13600362973045,41.41062325919307,44.24245482490204,29.743526241591667,0.002,0.136,0.576,0.566,0.285,0.114,25.011469614059358,29.743526241591667,2025-04-17T11:16:51
44.863077152717096,50.025613734662045,46.52273233285251,41.956765614187645,47.29703163069945,49.34103333511837,42.593291021239395,47.582551668150586,47.61301597603489,42.75206171162057,45.35753487579558,42.38947829872791,45.059087254809185,42.90033821350437,44.4363004021173,46.51106575802743,41.92401472733002,43.149893386672886,46.25621985918599,41.52622733486447,44.3593935381989,29.783680959016124,0.002,0.135,0.577,0.566,0.285,0.114,25.319276922668795,29.783680959016124,2025-04-17T11:16:51
45.02117534539087,50.27130092214583,46.68455874837679,41.99711484003046,47.490264484680665,49.63212576699516,42.70989233744871,47.78687780279171,47.86111071490723,42.868027042199856,45.594607322150466,42.58914772335913,45.26013276031961,43.09969774335252,44.617098467868914,46.714014350343234,42.036132335354466,43.298091349635854,46.45669703077772,41.6418770309765,44.51534082904328,29.823827416668962,0.002,0.135,0.575,0.565,0.285,0.113,25.576374044527558,29.823827416668962,2025-04-17T11:16:52
45.17932605343225,50.558346408559316,46.887003464625195,42.077814764295,47.72222139163995,49.96540623898454,42.86541577176166,47.95040148844191,48.06814957581224,42.945349110758,45.8716602502181,42.78893293166095,45.46112981871471,43.29921107648522,44.79807786172694,46.91737537757996,42.14827356167217,43.44638114441608,46.61718653347498,41.75757330811422,44.671323283497316,29.863965658495715,0.003,0.137,0.574,0.565,0.285,0.113,25.885213766958913,29.863965658495715,2025-04-17T11:16:52
45.33753153466267,50.76365665872697,47.0085583568856,42.15851689044092,47.876909617361264,50.215801045000205,42.98210084584616,48.15488831883266,48.27546051080202,43.02268098022677,46.069871095785686,42.94884754395014,45.662082622108414,43.538836641260275,45.01549857034712,47.16196094911453,42.2230479480491,43.594764974421594,46.81793700075406,41.87331712801188,44.82734309937962,29.904095728375523,0.003,0.137,0.574,0.565,0.285,0.113,26.091826582701305,29.904095728375523,2025-04-17T11:16:52
45.495794049626284,51.010342401955256,47.130180553606294,42.23922150453632,48.03164056270481,50.508412146606986,43.098823409951876,48.359470684392704,48.44150862769379,43.13869776580174,46.30807940774821,43.14885272426096,45.86299535702642,43.73870471800859,45.160597929631024,47.32535728522248,42.29783350292291,43.780380364292,46.93846297462818,41.95050656272571,44.98340247618182,29.904095728375523,0.003,0.137,0.574,0.563,0.286,0.114,26.400389243930277,29.904095728375523,2025-04-17T11:16:53
45.61452972573409,51.257378281997205,47.25187108641467,42.31992889258288,48.22511757500973,50.75964666329469,43.21558442162302,48.52320837477504,48.64932235183295,43.216055347016265,46.54668341518624,43.34898654840259,46.02369950576542,43.938741513114906,45.342147298825694,47.52998954970229,42.37263049506578,43.891823580369305,47.09925466360312,42.14357634100975,45.100474294811136,29.904095728375523,0.002,0.137,0.573,0.562,0.286,0.114,26.70938986783032,29.904095728375523,2025-04-17T11:16:53
45.73329971248546,51.463515281819355,47.37363098931246,42.40063934052239,48.341239164169224,50.969315362670955,43.29344692911508,48.687012377319775,48.81577945374198,43.332111996660785,46.745828578678186,43.50918932822725,46.22455065169248,44.098895576190216,45.487529661540464,47.73505701907129,42.44743919335946,44.04050279033805,47.21991752731827,42.220843479841506,45.2566082014431,29.904095728375523,0.001,0.136,0.573,0.565,0.287,0.114,26.967232823853998,29.904095728375523,2025-04-17T11:16:54
